PUBLICATION_DATE,UID,UNIQUE_ID,SITE_ID,VISIT_NO,DATE_COL,PSTL_CODE,SAMPLE_TYPE,DISAPPEARS,REAPPEARS,CLEAR_TO_BOTTOM,NARS_COMMENT,NARS_FLAG,INDEX_SITE_DEPTH
8/13/2024,2021027,NLA_NH-10034,NLA22_NH-10012,2,7/27/2022,NH,SECH,2.6,2.5,,,,3.8
8/13/2024,2021028,NLA_WY-10186,NLA22_WY-10088,1,7/26/2022,WY,SECH,1.5,1,,,,1.8
8/13/2024,2021029,NLA_ID-10198,NLA22_ID-10039,1,7/26/2022,ID,SECH,10.2,10.1,,,,50
8/13/2024,2021030,NLA_WY-10172,NLA22_WY-10074,1,7/26/2022,WY,SECH,5,4.7,,,,20
8/13/2024,2021031,NLA_AL-10051,NLA22_AL-10003,2,7/27/2022,AL,SECH,1.1,1,,,,5
8/13/2024,2021032,NLA_KS-10142,NLA22_KS-10066,1,7/27/2022,KS,SECH,0.29,0.23,,,,1.6
8/13/2024,2021033,NLA_MN-10154,NLA22_MN-10013,1,7/27/2022,MN,SECH,1.9,1.8,,,,2.1
8/13/2024,2021034,NLA_TX-10277,NLA22_TX-10088,1,7/27/2022,TX,SECH,1.9,1.88,,,,3.1
8/13/2024,2021035,NLA_MN-10071,NES22-10081,1,7/27/2022,MN,SECH,0.75,0.7,,,,3.2
8/13/2024,2021036,NLA_OK-10244,NLA22_OK-10112,1,7/27/2022,OK,SECH,0.8,0.7,,,,3.9
8/13/2024,2021037,NLA_GA-10089,NLA22_GA-10022,1,7/27/2022,GA,SECH,1.65,1.57,,,,2.89
8/13/2024,2021038,NLA_TX-10235,NLA22_TX-10021,1,7/27/2022,TX,SECH,0.25,0.2,,,,4.1
8/13/2024,2021039,NLA_ID-10186,NLA22_ID-10027,1,7/27/2022,ID,SECH,3.9,3.8,,,,6.15
8/13/2024,2021040,NLA_ND-10271,NLA22_ND-10127,1,7/27/2022,ND,SECH,0.55,0.5,,,,3
8/13/2024,2021041,NLA_NE-10239,NLA22_NE-10075,1,7/27/2022,NE,SECH,0.22,0.21,,,,1.1
8/13/2024,2021042,NLA_WI-10239,NLA22_WI-10114,1,7/27/2022,WI,SECH,0.51,0.44,,,,9.6
8/13/2024,2021043,NLA_SD-10286,NLA22_SD-10100,1,7/27/2022,SD,SECH,0.7,0.7,,,,4.1
8/13/2024,2021044,NLA_WY-10153,NLA22_WY-10055,1,7/27/2022,WY,SECH,0.2,0.2,,,,1.4
8/13/2024,2021047,NLA_SD-10187,NLA22_SD-10002,2,7/27/2022,SD,SECH,1,1,,,,3
8/13/2024,2021048,NLA_MN-10373,NLA22_MN-10086,1,7/27/2022,MN,SECH,2.4,2.3,,,,21
8/13/2024,2021049,NLA_CO-10091,NLA22_CO-10029,1,7/27/2022,CO,SECH,6.3,6.3,Y,,,6.3
8/13/2024,2021050,NLA_WA-10117,NLA22_WA-10006,1,7/26/2022,WA,SECH,1.7,1.7,Y,,,1.7
8/13/2024,2021051,NLA_OH-10090,NLA22_OH-10009,1,7/27/2022,OH,SECH,1,0.8,,,,5.4
8/13/2024,2021053,NLA_OR-10298,NLA22_OR-10171,1,7/27/2022,OR,SECH,6.9,6.8,,,,10.2
8/13/2024,2021054,NLA_CA-10235,NLA22_CA-10038,1,7/27/2022,CA,SECH,2.95,2.6,,,,3.2
8/13/2024,2021055,NLA_IN-10306,NLA22_IN-10160,1,7/28/2022,IN,SECH,1.1,1,,,,5.5
8/13/2024,2021056,NLA_IN-10301,NLA22_IN-10155,1,7/27/2022,IN,SECH,1.8,1.7,,,,6.5
8/13/2024,2021057,NLA_IN-10175,NLA22_IN-10038,1,7/27/2022,IN,SECH,0.8,0.7,,,,2.6
8/13/2024,2021058,NLA_IN-10274,NLA22_IN-10015,1,7/28/2022,IN,SECH,2.6,2.5,,,,8.1
8/13/2024,2021059,NLA_GA-10075,NLA22_GA-10044,1,7/28/2022,GA,SECH,1.03,1.06,,,,3.5
8/13/2024,2021060,NLA_OH-10069,NLA22_OH-10005,1,7/28/2022,OH,SECH,0.3,0.21,,,,1.6
8/13/2024,2021061,NLA_SD-10365,NLA22_SD-10179,1,7/28/2022,SD,SECH,0.75,0.75,,,,1.6
8/13/2024,2021062,NLA_FL-10144,NLA22_FL-10035,1,7/27/2022,FL,SECH,0.6,0.525,,,,7.7
8/13/2024,2021063,NLA_AL-10053,NLA22_AL-10005,1,7/28/2022,AL,SECH,0.9,0.8,,,,1.5
8/13/2024,2021064,NLA_FL-10127,NLA22_FL-10024,1,7/26/2022,FL,SECH,0.26,0.25,,,,1.8
8/13/2024,2021065,NLA_TX-10266,NLA22_TX-10077,1,7/28/2022,TX,SECH,1.5,1.5,,,,3.8
8/13/2024,2021066,NLA_KS-10102,NLA22_KS-10011,1,7/28/2022,KS,SECH,0.91,0.84,,,,5.8
8/13/2024,2021067,NLA_MT-10299,NLA22_MT-10121,1,7/27/2022,MT,SECH,4,3.6,,,,5.3
8/13/2024,2021068,NLA_ND-10273,NLA22_ND-10129,1,7/28/2022,ND,SECH,0.65,0.6,,,,3.2
8/13/2024,2021069,NLA_CO-10080,NLA22_CO-10009,2,7/28/2022,CO,SECH,4,4,Y,,,4
8/13/2024,2021070,NLA_MT-10308,NLA22_MT-10130,1,7/27/2022,MT,SECH,4,3.9,,,,5.2
8/13/2024,2021071,NLA_MT-10219,NLA22_MT-10066,1,7/27/2022,MT,SECH,1.43,1.36,,,,1.5
8/13/2024,2021072,NLA_WI-10241,NLA22_WI-10116,1,7/28/2022,WI,SECH,1.16,1.06,,,,2.9
8/13/2024,2021073,NLA_SD-10357,NLA22_SD-10171,1,7/28/2022,SD,SECH,1.3,1.2,,,,3.2
8/13/2024,2021074,NLA_WI-10244,NLA22_WI-10119,1,7/18/2022,WI,SECH,0.75,0.5,,,,2.1
8/13/2024,2021075,NLA_WI-10220,NLA22_WI-10024,1,7/19/2022,WI,SECH,0.4,0.4,,,,3.2
8/13/2024,2021076,NLA_WI-10251,NLA22_WI-10126,1,7/20/2022,WI,SECH,3.2,3.1,,,,7.9
8/13/2024,2021077,NLA_WI-10229,NLA22_WI-10104,1,7/27/2022,WI,SECH,0.8,0.5,,,,4.82
8/13/2024,2021078,NLA_WI-10145,NLA22_WI-10035,1,7/28/2022,WI,SECH,1.6,1.33,,,,8.65
8/13/2024,2021079,NLA_DE-10038,NLA22_DE-10004,1,7/28/2022,DE,SECH,1.5,1.3,,,,2.45
8/13/2024,2021080,NLA_MD-10069,NLA22_MD-10042,1,7/28/2022,MD,SECH,0.9,0.9,,,,2.2
8/13/2024,2021081,NLA_CO-10082,NLA22_CO-10020,1,7/29/2022,CO,SECH,1.7,1.7,,,,4.8
8/13/2024,2021082,NLA_MT-10191,NLA22_MT-10015,1,7/28/2022,MT,SECH,1,1,Y,,,1
8/13/2024,2021083,NLA_AL-10068,NLA22_AL-10014,1,7/29/2022,AL,SECH,0.7,0.6,,,,5
8/13/2024,2021084,NLA_KS-10146,NLA22_KS-10070,1,7/29/2022,KS,SECH,1.3,1.22,,,,7.9
8/13/2024,2021085,NLA_MT-10345,NLA22_MT-10167,1,7/29/2022,MT,SECH,6.3,6,,,,9.4
8/13/2024,2021086,NLA_MT-10331,NLA22_MT-10153,1,7/28/2022,MT,SECH,7.5,7,,,,32.6
8/13/2024,2021087,NLA_MT-10303,NLA22_MT-10125,1,7/28/2022,MT,SECH,2.4,2.4,Y,,,2.4
8/13/2024,2021093,NLA_CO-10115,NLA22_CO-10017,1,7/31/2022,CO,SECH,5.2,5.1,,,,10.3
8/13/2024,2021097,NLA_MN-10380,NLA22_MN-10093,1,8/1/2022,MN,SECH,0.56,0.55,,,,1.1
8/13/2024,2021098,NLA_UT-10457,NLA22_UT-10123,1,8/1/2022,UT,SECH,3.2,3.1,,,,22
8/13/2024,2021099,NLA_CA-10226,NLA22_CA-10029,1,8/1/2022,CA,SECH,1.8,1.7,,,,14.2
8/13/2024,2021100,NLA_IL-10075,NLA22_IL-10024,1,7/31/2022,IL,SECH,0.35,0.29,,,,2.3
8/13/2024,2021101,NLA_MT-10248,NLA22_MT-10095,1,7/31/2022,MT,SECH,1.6,1.6,Y,,,1.6
8/13/2024,2021102,NLA_MT-10317,NLA22_MT-10139,1,8/1/2022,MT,SECH,3.9,3.9,Y,,,3.9
8/13/2024,2021103,NLA_ND-10272,NLA22_ND-10128,1,8/1/2022,ND,SECH,0.2,0.15,,,,1.7
8/13/2024,2021104,NLA_NM-10095,NLA22_NM-10016,1,8/1/2022,NM,SECH,4.3,4.3,,,,6
8/13/2024,2021105,NLA_IL-10052,NLA22_IL-10001,1,8/1/2022,IL,SECH,0.95,0.94,,,,4.7
8/13/2024,2021106,NLA_WY-10156,NLA22_WY-10058,1,8/1/2022,WY,SECH,7.5,7.25,,,,23.7
8/13/2024,2021107,NLA_NE-10178,NLA22_NE-10031,2,8/2/2022,NE,SECH,0.39,0.37,,,,1.6
8/13/2024,2021108,NLA_GA-10121,NLA22_GA-10071,1,8/2/2022,GA,SECH,0.9,0.78,,,,3.5
8/13/2024,2021109,NLA_UT-10018,NES22-10156,1,8/2/2022,UT,SECH,1.56,1.33,,,,7.4
8/13/2024,2021110,NLA_MO-10062,NLA22_MO-10002,2,7/27/2022,MO,SECH,1.65,1.5,,,,1.8
8/13/2024,2021111,NLA_MO-10116,NLA22_MO-10047,1,7/28/2022,MO,SECH,0.75,0.6,,,,3
8/13/2024,2021112,NLA_IN-10132,NLA22_IN-10032,1,8/1/2022,IN,SECH,0.5,0.4,,,,1.04
8/13/2024,2021113,NLA_IN-10187,NLA22_IN-10050,1,8/1/2022,IN,SECH,2.2,2,,,,6.6
8/13/2024,2021114,NLA_OH-10092,NLA22_OH-10011,1,8/2/2022,OH,SECH,2.8,2.7,,,,15.5
8/13/2024,2021115,NLA_TN-10049,NLA22_TN-10011,1,8/2/2022,TN,SECH,0.5,0.4,,,,1.6
8/13/2024,2021116,NLA_CA-10223,NLA22_CA-10026,1,8/2/2022,CA,SECH,5.5,5.1,,,,13
8/13/2024,2021117,NLA_UT-10407,NLA22_UT-10081,1,8/2/2022,UT,SECH,2.3,2.3,Y,,,2.3
8/13/2024,2021118,NLA_IL-10087,NLA22_IL-10036,1,8/2/2022,IL,SECH,0.37,0.35,,,,3.4
8/13/2024,2021119,NLA_OK-10204,NLA22_OK-10022,1,8/2/2022,OK,SECH,1.5,1.46,,,,3.8
8/13/2024,2021120,NLA_NY-10010,NES22-10008,1,8/2/2022,NY,SECH,2.25,2,,,,16.3
8/13/2024,2021121,NLA_NM-10020,NLA22_NM-10028,1,8/2/2022,NM,SECH,0.6,0.5,,,,2.7
8/13/2024,2021122,NLA_ND-10187,NLA22_ND-10065,1,8/2/2022,ND,SECH,0.35,0.3,,,,2.3
8/13/2024,2021123,NLA_TX-10263,NLA22_TX-10074,1,8/2/2022,TX,SECH,0.45,0.45,,,,2.9
8/13/2024,2021124,NLA_OR-10293,NLA22_OR-10166,1,8/2/2022,OR,SECH,5.5,5.4,,,,36.8
8/13/2024,2021125,NLA_WY-10177,NLA22_WY-10079,1,8/2/2022,WY,SECH,4,3.9,,,,12
8/13/2024,2021126,NLA_MT-10215,NLA22_MT-10062,1,8/2/2022,MT,SECH,10.2,9.9,,,,14.9
8/13/2024,2021127,NLA_MT-10333,NLA22_MT-10155,1,8/2/2022,MT,SECH,2.1,1.7,,,,2.6
8/13/2024,2021128,NLA_OK-10220,NLA22_OK-10088,1,8/1/2022,OK,SECH,0.22,0.2,,,,1.3
8/13/2024,2021129,NLA_ID-10177,NLA22_ID-10018,1,8/2/2022,ID,SECH,5,4.9,,,,10.1
8/13/2024,2021130,NLA_IN-10281,NLA22_IN-10022,1,8/2/2022,IN,SECH,1.7,1.6,,,,5
8/13/2024,2021131,NLA_IN-10152,NLA22_IN-10003,1,8/2/2022,IN,SECH,0.6,0.5,,,,1.6
8/13/2024,2021132,NLA_MI-10179,NLA22_MI-10049,1,8/3/2022,MI,SECH,5,4.9,,,,7.1
8/13/2024,2021133,NLA_GA-10063,NLA22_GA-10015,1,8/3/2022,GA,SECH,0.95,0.77,,,,4.25
8/13/2024,2021134,NLA_MD-10078,NLA22_MD-10051,1,8/2/2022,MD,SECH,1,1,,,,3.3
8/13/2024,2021135,NLA_FL-10126,NLA22_FL-10023,1,8/2/2022,FL,SECH,1.7,1.65,,,,3.4
8/13/2024,2021136,NLA_SD-10228,NLA22_SD-10064,1,8/3/2022,SD,SECH,0.9,0.85,,,,1.3
8/13/2024,2021137,NLA_SD-10208,NLA22_SD-10043,1,8/3/2022,SD,SECH,0.4,0.4,,,,2.8
8/13/2024,2021138,NLA_IN-10192,NLA22_IN-10055,1,8/3/2022,IN,SECH,1.6,1.5,,,,6.1
8/13/2024,2021139,NLA_TX-10357,NLA22_TX-10139,1,8/3/2022,TX,SECH,0.1,0.1,,,,2
8/13/2024,2021140,NLA_TN-10063,NLA22_TN-10021,1,8/3/2022,TN,SECH,1.3,1.2,,,,4
8/13/2024,2021141,NLA_OR-10279,NLA22_OR-10012,1,8/3/2022,OR,SECH,0.8,0.75,,,,2.8
8/13/2024,2021142,NLA_WA-10020,NES22-10208,1,8/3/2022,WA,SECH,2.6,2.4,,,,54.5
8/13/2024,2021143,NLA_MS-10081,NLA22_MS-10011,1,8/3/2022,MS,SECH,0.6,0.6,,,,8.5
8/13/2024,2021144,NLA_MS-10102,NLA22_MS-10057,1,8/2/2022,MS,SECH,1.35,1.35,,,,3.6
8/13/2024,2021145,NLA_CA-10255,NLA22_CA-10096,1,8/3/2022,CA,SECH,4.4,4.1,,,,12.1
8/13/2024,2021146,NLA_CA-10319,NLA22_CA-10160,1,8/2/2022,CA,SECH,3.5,3.5,Y,,,3.5
8/13/2024,2021149,NLA_MD-10045,NLA22_MD-10021,2,8/3/2022,MD,SECH,0.9,0.9,,,,2.2
8/13/2024,2021150,NLA_WA-10134,NLA22_WA-10038,1,8/2/2022,WA,SECH,1.9,1.9,Y,,,1.9
8/13/2024,2021151,NLA_UT-10042,NES22-10174,1,8/3/2022,UT,SECH,,,Y,No secchi measurements recorded by field crew,NR,4.33
8/13/2024,2021153,NLA_IL-10054,NLA22_IL-10004,1,8/3/2022,IL,SECH,0.56,0.5,,,,5.3
8/13/2024,2021154,NLA_VT-10025,NLA22_VT-10002,2,8/4/2022,VT,SECH,1.35,1.25,,,,1.55
8/13/2024,2021155,NLA_ID-10317,NLA22_ID-10150,1,8/3/2022,ID,SECH,4,4,Y,,,4
8/13/2024,2021156,NLA_SD-10338,NLA22_SD-10152,1,8/4/2022,SD,SECH,0.4,0.3,,,,3.2
8/13/2024,2021157,NLA_IN-10280,NLA22_IN-10021,1,8/4/2022,IN,SECH,1.1,1,,,,1.3
8/13/2024,2021158,NLA_OR-10306,NLA22_OR-10179,1,8/4/2022,OR,SECH,2.4,2.3,,,,3.3
8/13/2024,2021159,NLA_WY-10108,NLA22_WY-10010,1,8/3/2022,WY,SECH,1.84,1.84,Y,,,1.84
8/13/2024,2021160,NLA_IA-10123,NLA22_IA-10034,1,8/4/2022,IA,SECH,1.4,1.4,Y,,,1.4
8/13/2024,2021161,NLA_NM-10136,NLA22_NM-10056,1,8/3/2022,NM,SECH,5.8,5.7,,,,11.8
8/13/2024,2021162,NLA_TX-10255,NLA22_TX-10066,1,8/4/2022,TX,SECH,0.1,0.1,,,,1.1
8/13/2024,2021163,NLA_TX-10226,NLA22_TX-10012,1,8/3/2022,TX,SECH,0.15,0.14,,,,1.1
8/13/2024,2021164,NLA_GA-10060,NLA22_GA-10012,1,8/4/2022,GA,SECH,0.84,0.7,,,,5
8/13/2024,2021165,NLA_PA-10055,NLA22_PA-10021,1,8/4/2022,PA,SECH,0.9,0.9,,,,2
8/13/2024,2021166,NLA_MT-10348,NLA22_MT-10170,1,8/4/2022,MT,SECH,2.6,2.1,,,,15.9
8/13/2024,2021167,NLA_MN-10152,NLA22_MN-10011,1,8/4/2022,MN,SECH,1,0.98,,,,3.15
8/13/2024,2021168,NLA_WA-10178,NLA22_WA-10067,1,8/4/2022,WA,SECH,12.4,12.2,,,,24.5
8/13/2024,2021169,NLA_MT-10244,NLA22_MT-10091,1,8/3/2022,MT,SECH,7.6,7.6,Y,,,7.6
8/13/2024,2021170,NLA_PA-10023,NES22-10016,1,8/4/2022,PA,SECH,2.8,2,,,,29
8/13/2024,2021171,NLA_PA-10021,NES22-10018,1,8/4/2022,PA,SECH,1.5,1.4,,,,3.3
8/13/2024,2021172,NLA_NE-10176,NLA22_NE-10014,2,8/4/2022,NE,SECH,0.5,0.48,,,,3.1
8/13/2024,2021174,NLA_IN-10198,NLA22_IN-10061,1,8/3/2022,IN,SECH,0.8,0.7,,,,1
8/13/2024,2021175,NLA_MD-10077,NLA22_MD-10050,1,8/4/2022,MD,SECH,0.3,0.3,,,,1.1
8/13/2024,2021176,NLA_MO-10081,NLA22_MO-10029,1,8/4/2022,MO,SECH,0.9,0.85,,,,5.9
8/13/2024,2021177,NLA_WI-10233,NLA22_WI-10108,1,8/1/2022,WI,SECH,2.5,2.35,,,,2.7
8/13/2024,2021178,NLA_WI-10249,NLA22_WI-10124,1,8/2/2022,WI,SECH,0.7,0.65,,,,3.1
8/13/2024,2021179,NLA_WI-10253,NLA22_WI-10128,1,8/4/2022,WI,SECH,3.4,2.95,,,,5.1
8/13/2024,2021180,NLA_PA-10005,NES22-10021,1,8/4/2022,PA,SECH,,,Y,No secchi measurements recorded by field crew,NR,1.3
8/13/2024,2021181,NLA_UT-10050,NES22-10148,1,8/4/2022,UT,SECH,3.59,3.42,,,,8.3
8/13/2024,2021182,NLA_UT-10032,NES22-10172,1,8/4/2022,UT,SECH,3.15,2.95,,,,30.7
8/13/2024,2021183,NLA_FL-10137,NLA22_FL-10008,1,8/4/2022,FL,SECH,1.4,1.38,,,,8.1
8/13/2024,2021184,NLA_MT-10239,NLA22_MT-10086,1,8/5/2022,MT,SECH,1.8,1.8,Y,,,1.8
8/13/2024,2021187,NLA_TX-10215,NLA22_TX-10001,2,8/7/2022,TX,SECH,1.2,1.2,,,,11.2
8/13/2024,2021188,NLA_NC-10084,NLA22_NC-10028,1,8/7/2022,NC,SECH,0.7,0.6,,,,1.3
8/13/2024,2021189,NLA_NC-10066,NLA22_NC-10016,1,8/8/2022,NC,SECH,2.1,2,,,,5.5
8/13/2024,2021190,NLA_IN-10170,NLA22_IN-10033,1,8/8/2022,IN,SECH,3.2,3.1,,,,22.5
8/13/2024,2021390,NLA_OK-10184,NLA22_OK-10073,1,8/8/2022,OK,SECH,2.3,2.25,,,,3.9
8/13/2024,2021391,NLA_IA-10095,NLA22_IA-10012,1,8/8/2022,IA,SECH,3.7,3.5,,,,4.7
8/13/2024,2021392,NLA_NE-10206,NLA22_NE-10059,1,8/8/2022,NE,SECH,0.65,0.63,,,,1.5
8/13/2024,2021393,NLA_MT-10282,NLA22_MT-10030,1,8/7/2022,MT,SECH,1,0.8,,,,1.3
8/13/2024,2021394,NLA_MT-10245,NLA22_MT-10092,1,8/7/2022,MT,SECH,1.2,1,,,,1.6
8/13/2024,2021395,NLA_MN-10157,NLA22_MN-10016,1,8/8/2022,MN,SECH,4.2,4.2,Y,,,4.2
8/13/2024,2021396,NLA_CA-10284,NLA22_CA-10125,1,8/8/2022,CA,SECH,3.1,2.85,,,,43
8/13/2024,2021397,NLA_WI-10129,NLA22_WI-10006,1,8/8/2022,WI,SECH,4.11,4.06,,,,6.2
8/13/2024,2021398,NLA_MT-10353,NLA22_MT-10175,1,8/8/2022,MT,SECH,0.7,0.5,,,,1.2
8/13/2024,2021399,NLA_MT-10343,NLA22_MT-10165,1,8/8/2022,MT,SECH,1.4,1.4,Y,,,1.4
8/13/2024,2021400,NLA_ND-10147,NLA22_ND-10005,1,8/8/2022,ND,SECH,0.35,0.3,,,,1.2
8/13/2024,2021401,NLA_ND-10257,NLA22_ND-10029,1,8/8/2022,ND,SECH,1.3,1.3,Y,,,1.3
8/13/2024,2021402,NLA_MI-10278,NLA22_MI-10132,1,8/9/2022,MI,SECH,3.7,3.8,,,,12.3
8/13/2024,2021403,NLA_NY-10097,NLA22_NY-10061,1,8/9/2022,NY,SECH,8.25,8.2,,,,17.4
8/13/2024,2021404,NLA_MT-10226,NLA22_MT-10073,1,8/9/2022,MT,SECH,1.4,1.4,Y,,,1.4
8/13/2024,2021405,NLA_CT-10050,NLA22_CT-10014,2,8/9/2022,CT,SECH,2.65,2.55,,,,3.45
8/13/2024,2021406,NLA_OK-10238,NLA22_OK-10106,1,8/9/2022,OK,SECH,1.51,1.45,,,,10.2
8/13/2024,2021407,NLA_OK-10185,NLA22_OK-10074,1,8/8/2022,OK,SECH,0.15,0.14,,,,1.2
8/13/2024,2021408,NLA_IN-10308,NLA22_IN-10162,1,8/9/2022,IN,SECH,1,0.9,,,,7.9
8/13/2024,2021409,NLA_NC-10065,NLA22_NC-10015,1,8/9/2022,NC,SECH,1.9,1.8,,,,7.3
8/13/2024,2021410,NLA_UT-10476,NLA22_UT-10142,1,8/9/2022,UT,SECH,3.3,3.2,,,,8
8/13/2024,2021411,NLA_GA-10093,NLA22_GA-10026,1,8/9/2022,GA,SECH,2.41,2.09,,,,13.1
8/13/2024,2021412,NLA_TX-10271,NLA22_TX-10082,1,8/9/2022,TX,SECH,0.43,0.4,,,,1.7
8/13/2024,2021413,NLA_TX-10336,NLA22_TX-10042,1,8/9/2022,TX,SECH,0.95,0.85,,,,5.9
8/13/2024,2021414,NLA_WI-10130,NLA22_WI-10007,1,8/9/2022,WI,SECH,3.32,3.31,,,,5.2
8/13/2024,2021415,NLA_WA-10120,NLA22_WA-10010,1,8/9/2022,WA,SECH,1.3,1.3,Y,,,1.3
8/13/2024,2021416,NLA_NE-10202,NLA22_NE-10055,1,8/9/2022,NE,SECH,0.25,0.2,,,,1.2
8/13/2024,2021417,NLA_SD-10330,NLA22_SD-10144,1,8/9/2022,SD,SECH,0.3,0.3,,,,2.2
8/13/2024,2021418,NLA_MN-10337,NLA22_MN-10030,1,8/9/2022,MN,SECH,1.3,1.3,Y,,,1.3
8/13/2024,2021419,NLA_CA-10297,NLA22_CA-10138,1,8/9/2022,CA,SECH,3.2,2.75,,,,8
8/13/2024,2021420,NLA_ID-10316,NLA22_ID-10149,1,8/9/2022,ID,SECH,3,2.7,,,,6.5
8/13/2024,2021421,NLA_IN-10310,NLA22_IN-10164,1,8/9/2022,IN,SECH,0.7,0.6,,,,3.3
8/13/2024,2021422,NLA_IN-10313,NLA22_IN-10167,1,8/9/2022,IN,SECH,1.7,1.6,,,,2.4
8/13/2024,2021423,NLA_NY-10099,NLA22_NY-10063,1,8/10/2022,NY,SECH,1.6,1.6,,,,4.5
8/13/2024,2021424,NLA_IN-10299,NLA22_IN-10153,1,8/10/2022,IN,SECH,1.2,1.1,,,,7.2
8/13/2024,2021425,NLA_IN-10194,NLA22_IN-10057,1,8/10/2022,IN,SECH,1.6,1.5,,,,2.4
8/13/2024,2021426,NLA_NC-10057,NLA22_NC-10001,1,8/10/2022,NC,SECH,2.1,2,,,,4
8/13/2024,2021427,NLA_ID-10031,NLA22_ID-10005,2,8/10/2022,ID,SECH,3.7,3.4,,,,20
8/13/2024,2021428,NLA_MN-10374,NLA22_MN-10087,1,8/9/2022,MN,SECH,1.5,1.5,Y,,,1.5
8/13/2024,2021429,NLA_MN-10362,NLA22_MN-10075,1,8/9/2022,MN,SECH,0.4,0.35,,,,3.2
8/13/2024,2021430,NLA_SD-10317,NLA22_SD-10131,1,8/10/2022,SD,SECH,0.1,0.1,,,,2.25
8/13/2024,2021431,NLA_WA-10135,NLA22_WA-10039,1,8/10/2022,WA,SECH,0.5,0.5,,,,1.3
8/13/2024,2021432,NLA_OR-10161,NLA22_OR-10045,1,8/9/2022,OR,SECH,,,Y,No secchi measurements recorded by field crew,NR,3.4
8/13/2024,2021433,NLA_GA-10129,NLA22_GA-10079,1,8/10/2022,GA,SECH,3.5,3.05,,,,18
8/13/2024,2021434,NLA_NE-10201,NLA22_NE-10054,1,8/10/2022,NE,SECH,0.74,0.73,,,,2.8
8/13/2024,2021435,NLA_FL-10139,NLA22_FL-10010,1,8/9/2022,FL,SECH,0.5,0.48,,,,1.7
8/13/2024,2021436,NLA_ND-10261,NLA22_ND-10033,1,8/10/2022,ND,SECH,0.35,0.3,,,,1.1
8/13/2024,2021437,NLA_MI-10266,NLA22_MI-10120,1,8/10/2022,MI,SECH,2.6,2.6,,,,11.2
8/13/2024,2021438,NLA_MI-10242,NLA22_MI-10022,1,8/10/2022,MI,SECH,8.7,8.5,,,,60
8/13/2024,2021439,NLA_WI-10228,NLA22_WI-10103,1,8/10/2022,WI,SECH,1.67,1.55,,,,2.2
8/13/2024,2021440,NLA_IN-10010,NES22-10067,1,8/10/2022,IN,SECH,3,2.9,,,,37.5
8/13/2024,2021441,NLA_IN-10031,NES22-10079,1,8/10/2022,IN,SECH,3.3,3.3,,,,26.5
8/13/2024,2021442,NLA_MI-10175,NLA22_MI-10045,1,8/10/2022,MI,SECH,5.2,5.2,Y,,,5.2
8/13/2024,2021443,NLA_IN-10295,NLA22_IN-10149,1,8/8/2022,IN,SECH,3.2,3.1,,,,5
8/13/2024,2021444,NLA_TX-10259,NLA22_TX-10070,1,8/10/2022,TX,SECH,1.95,1.93,,,,3
8/13/2024,2021445,NLA_WY-10149,NLA22_WY-10051,1,8/9/2022,WY,SECH,9.4,9,,,,40.5
8/13/2024,2021446,NLA_WY-10120,NLA22_WY-10035,1,8/8/2022,WY,SECH,4,3.9,,,,5.1
8/13/2024,2021447,NLA_UT-10427,NLA22_UT-10101,1,8/10/2022,UT,SECH,1.3,1.2,,,,4.8
8/13/2024,2021448,NLA_KY-10061,NLA22_KY-10005,1,8/11/2022,KY,SECH,0.6,0.5,,,,2.2
8/13/2024,2021449,NLA_NC-10058,NLA22_NC-10002,1,8/11/2022,NC,SECH,1.2,1.1,,,,3
8/13/2024,2021450,NLA_SD-10199,NLA22_SD-10014,1,8/9/2022,SD,SECH,0.5,0.5,,,,5
8/13/2024,2021451,NLA_WY-10188,NLA22_WY-10090,1,8/9/2022,WY,SECH,6.8,6.6,,,,14.5
8/13/2024,2021452,NLA_WA-10185,NLA22_WA-10074,1,8/11/2022,WA,SECH,0.9,0.8,,,,10
8/13/2024,2021453,NLA_MI-10270,NLA22_MI-10124,1,8/11/2022,MI,SECH,3.6,3.6,,,,15.5
8/13/2024,2021454,NLA_IN-10045,NLA22_IN-10063,1,8/11/2022,IN,SECH,0.6,0.5,,,,1.6
8/13/2024,2021455,NLA_IN-10172,NLA22_IN-10035,1,8/11/2022,IN,SECH,2.7,2.6,,,,5
8/13/2024,2021456,NLA_MS-10091,NLA22_MS-10046,1,8/11/2022,MS,SECH,1.8,1.8,,,,4.5
8/13/2024,2021458,NLA_ND-10276,NLA22_ND-10132,1,8/11/2022,ND,SECH,1,1,Y,,,1
8/13/2024,2021459,NLA_ND-10260,NLA22_ND-10032,1,8/11/2022,ND,SECH,1.1,1.1,Y,,,1.1
8/13/2024,2021460,NLA_MI-10237,NLA22_MI-10017,1,8/11/2022,MI,SECH,1.8,1.8,,,,3.9
8/13/2024,2021461,NLA_NE-10245,NLA22_NE-10081,1,8/11/2022,NE,SECH,1.09,1.06,,,,7.2
8/13/2024,2021462,NLA_TX-10216,NLA22_TX-10002,2,8/11/2022,TX,SECH,0.4,0.35,,,,7.1
8/13/2024,2021463,NLA_FL-10121,NLA22_FL-10018,1,8/11/2022,FL,SECH,3.9,3.9,Y,,,3.9
8/13/2024,2021464,NLA_DE-10002,NLA22_DE-10005,1,8/11/2022,DE,SECH,0.3,0.2,,,,1.6
